2005-12-10T05:55:08.960 White 21.34743 inf
2005-12-10T06:01:27.059 White 24.67791 6.09228
2005-12-10T05:54:15.495 B 19.68386 inf
2005-12-10T06:00:33.174 B 19.72020 inf
2005-12-10T07:26:10.320 B 21.57364 inf
2005-12-10T10:40:53.851 B 21.55964 inf
2005-12-10T15:35:27.812 B 23.55661 2.02387
2005-12-10T21:48:23.608 B 20.77449 inf
2005-12-10T22:10:45.349 B 20.60435 inf
2005-12-10T23:14:57.384 B 22.43195 1.06231
2005-12-11T02:27:43.675 B 21.31129 inf
2005-12-11T05:40:32.042 B 21.28364 inf
2005-12-11T08:52:58.381 B 22.41596 1.01769
2005-12-11T12:33:02.669 B 21.53710 inf
2005-12-10T05:53:21.087 U 23.25683 3.23444
2005-12-10T05:59:39.213 U 22.54828 1.77099
2005-12-10T06:08:11.013 U 19.23152 inf
2005-12-10T07:11:02.923 U 24.49060 3.31856
2005-12-10T10:25:46.383 U 25.89875 11.76470
2005-12-10T14:06:01.068 U 24.00066 1.87477
2005-12-10T20:32:40.720 U 21.81825 inf
2005-12-10T21:38:33.446 U 23.59344 1.62450
2005-12-11T01:19:31.151 U 23.59287 1.16996
2005-12-11T04:32:17.013 U 23.89125 1.51864
2005-12-11T07:44:54.743 U 24.20785 1.98125
2005-12-11T11:00:24.476 U 21.74988 inf
2005-12-11T12:18:50.299 U 24.26415 2.05792
2005-12-10T05:49:23.375 V 21.28148 1.25222
2005-12-10T05:56:57.354 V 18.76057 inf
2005-12-10T06:03:40.910 V 21.49640 2.02611
2005-12-10T08:47:25.321 V 20.50909 inf
2005-12-10T12:11:49.161 V 21.81578 0.96597
2005-12-10T18:21:31.389 V 21.44936 1.31781
2005-12-10T23:43:48.455 V 20.49332 inf
2005-12-11T02:55:50.929 V 20.58672 inf
2005-12-11T06:08:41.430 V 23.81506 6.25045
2005-12-11T09:21:17.572 V 20.58363 inf
2005-12-11T14:12:05.298 V 22.84144 3.03359
2005-12-10T05:52:27.202 U 20.07776 inf
2005-12-10T05:58:45.306 U 22.77683 1.71040
2005-12-10T06:07:09.394 U 26.83625 37.16699
2005-12-10T09:15:37.193 U 24.30998 1.41295
2005-12-10T13:54:10.898 U 23.64112 0.75650
2005-12-10T20:01:11.804 U 25.41379 4.85055
2005-12-11T01:06:28.599 U 22.60859 inf
2005-12-11T04:19:15.023 U 22.61365 inf
2005-12-11T07:31:34.682 U 22.62071 inf
2005-12-11T10:49:57.863 U 22.64699 inf
2005-12-10T05:56:03.899 U 20.09656 inf
2005-12-10T06:02:21.512 U 20.09821 inf
2005-12-10T07:39:15.270 U 22.58964 inf
2005-12-10T10:52:59.725 U 22.40535 inf
2005-12-10T15:44:51.701 U 23.61424 1.20847
2005-12-10T17:15:48.986 U 22.82229 inf
2005-12-10T23:28:49.124 U 22.63617 inf
2005-12-11T02:42:51.135 U 25.92084 3.90790
2005-12-11T05:55:40.483 U 25.96075 4.14768
2005-12-11T09:08:06.855 U 22.81991 inf
2005-12-11T14:00:38.457 U 22.82799 inf
2005-12-10T05:51:32.820 U 19.73651 inf
2005-12-10T05:57:50.824 U 19.73945 inf
2005-12-10T06:05:25.122 U 23.73717 2.33368
2005-12-10T09:02:32.322 U 24.25233 1.08500
2005-12-10T12:26:38.278 U 26.72431 8.22421
2005-12-10T18:54:16.239 U 22.28499 inf
2005-12-11T00:51:21.135 U 24.67875 1.60609
2005-12-11T04:04:07.444 U 22.51766 inf
2005-12-11T07:16:36.055 U 24.62057 1.55150
2005-12-11T10:34:50.345 U 23.62586 0.74524
2005-12-11T00:58:21.000 I 23.30900 inf
